year_month_day_timestamp,TOPyear,month_of_year,day_of_month,product_id,week,all_shop_number,sale_quantity
1507651200,2017,10,11,a11000869,wednesday,2070,1536
1507737600,2017,10,12,a11000869,thursday,2070,1599
1507824000,2017,10,13,a11000869,friday,2070,1834
1507910400,2017,10,14,a11000869,saturday,2070,2588
1507996800,2017,10,15,a11000869,sunday,2070,2369
1508083200,2017,10,16,a11000869,monday,2070,1440
1508169600,2017,10,17,a11000869,tuesday,2070,1497
1508256000,2017,10,18,a11000869,wednesday,2070,1500.065
1508342400,2017,10,19,a11000869,thursday,2070,1512
1508428800,2017,10,20,a11000869,friday,2070,1765
1508515200,2017,10,21,a11000869,saturday,2070,2324
1508601600,2017,10,22,a11000869,sunday,2070,2280
1508688000,2017,10,23,a11000869,monday,2070,1319
1508774400,2017,10,24,a11000869,tuesday,2070,1435
1508860800,2017,10,25,a11000869,wednesday,2070,1524
1508947200,2017,10,26,a11000869,thursday,2070,1538.209
1509033600,2017,10,27,a11000869,friday,2070,1950
1509120000,2017,10,28,a11000869,saturday,2070,2493
1509206400,2017,10,29,a11000869,sunday,2070,2555
1509292800,2017,10,30,a11000869,monday,2070,1527
1509379200,2017,10,31,a11000869,tuesday,2070,1598
1509465600,2017,11,1,a11000869,wednesday,2070,1611
1509552000,2017,11,2,a11000869,thursday,2070,1686
1509638400,2017,11,3,a11000869,friday,2070,2022
1509724800,2017,11,4,a11000869,saturday,2070,2945
1509811200,2017,11,5,a11000869,sunday,2070,2552
1509897600,2017,11,6,a11000869,monday,2070,1726
1509984000,2017,11,7,a11000869,tuesday,2070,1509
1510070400,2017,11,8,a11000869,wednesday,2070,1517
1510156800,2017,11,9,a11000869,thursday,2070,1440
1510243200,2017,11,10,a11000869,friday,2070,1787
1510329600,2017,11,11,a11000869,saturday,2070,5349
1510416000,2017,11,12,a11000869,sunday,2070,3920
1510502400,2017,11,13,a11000869,monday,2070,1301
1510588800,2017,11,14,a11000869,tuesday,2070,1543
1510675200,2017,11,15,a11000869,wednesday,2070,1635
1510761600,2017,11,16,a11000869,thursday,2070,1608
1510848000,2017,11,17,a11000869,friday,2070,1933.028
1510934400,2017,11,18,a11000869,saturday,2070,2835
1511020800,2017,11,19,a11000869,sunday,2070,2758
1511107200,2017,11,20,a11000869,monday,2070,1623
1511193600,2017,11,21,a11000869,tuesday,2070,1656
1511280000,2017,11,22,a11000869,wednesday,2070,1711
1511366400,2017,11,23,a11000869,thursday,2070,1811
1511452800,2017,11,24,a11000869,friday,2070,2199
1511539200,2017,11,25,a11000869,saturday,2070,2974
1511625600,2017,11,26,a11000869,sunday,2070,2776
1511712000,2017,11,27,a11000869,monday,2070,1590
1511798400,2017,11,28,a11000869,tuesday,2070,1612.028
1511884800,2017,11,29,a11000869,wednesday,2070,1571
1511971200,2017,11,30,a11000869,thursday,2070,1672
1512057600,2017,12,1,a11000869,friday,2070,2357
1512144000,2017,12,2,a11000869,saturday,2070,3012
1512230400,2017,12,3,a11000869,sunday,2070,2721
1512316800,2017,12,4,a11000869,monday,2070,1571
1512403200,2017,12,5,a11000869,tuesday,2070,1550
1512489600,2017,12,6,a11000869,wednesday,2070,1750
1512576000,2017,12,7,a11000869,thursday,2070,1607
1512662400,2017,12,8,a11000869,friday,2070,2057
1512748800,2017,12,9,a11000869,saturday,2070,2619
1512835200,2017,12,10,a11000869,sunday,2070,2438
1512921600,2017,12,11,a11000869,monday,2070,2320
1513008000,2017,12,12,a11000869,tuesday,2070,2555
1513094400,2017,12,13,a11000869,wednesday,2070,1141
1513180800,2017,12,14,a11000869,thursday,2070,1311
1513267200,2017,12,15,a11000869,friday,2070,1825
1513353600,2017,12,16,a11000869,saturday,2070,2727
1513440000,2017,12,17,a11000869,sunday,2070,2604
1513526400,2017,12,18,a11000869,monday,2070,1636
1513612800,2017,12,19,a11000869,tuesday,2070,1587
1513699200,2017,12,20,a11000869,wednesday,2070,1701
1513785600,2017,12,21,a11000869,thursday,2070,1689
1513872000,2017,12,22,a11000869,friday,2070,2078
1513958400,2017,12,23,a11000869,saturday,2070,2835
1514044800,2017,12,24,a11000869,sunday,2070,3428
1514131200,2017,12,25,a11000869,monday,2070,1929
1514217600,2017,12,26,a11000869,tuesday,2070,1446
1514304000,2017,12,27,a11000869,wednesday,2070,1667
1514390400,2017,12,28,a11000869,thursday,2070,2157
1514476800,2017,12,29,a11000869,friday,2070,2345
1514563200,2017,12,30,a11000869,saturday,2070,2536
1514649600,2017,12,31,a11000869,sunday,2070,2566
1483200000,2017,1,1,a11000887,sunday,2070,108
1483286400,2017,1,2,a11000887,monday,2070,74
1483372800,2017,1,3,a11000887,tuesday,2070,51
1483459200,2017,1,4,a11000887,wednesday,2070,45
1483545600,2017,1,5,a11000887,thursday,2070,55
1483632000,2017,1,6,a11000887,friday,2070,71
1483718400,2017,1,7,a11000887,saturday,2070,78
1483804800,2017,1,8,a11000887,sunday,2070,69
1483891200,2017,1,9,a11000887,monday,2070,58
1483977600,2017,1,10,a11000887,tuesday,2070,49
1484064000,2017,1,11,a11000887,wednesday,2070,53
1484150400,2017,1,12,a11000887,thursday,2070,67
1484236800,2017,1,13,a11000887,friday,2070,73
1484323200,2017,1,14,a11000887,saturday,2070,90
1484409600,2017,1,15,a11000887,sunday,2070,81
1484496000,2017,1,16,a11000887,monday,2070,54
1484582400,2017,1,17,a11000887,tuesday,2070,77
1484668800,2017,1,18,a11000887,wednesday,2070,71
1484755200,2017,1,19,a11000887,thursday,2070,50
1484841600,2017,1,20,a11000887,friday,2070,79
1484928000,2017,1,21,a11000887,saturday,2070,86
1485014400,2017,1,22,a11000887,sunday,2070,80
1485100800,2017,1,23,a11000887,monday,2070,87
1485187200,2017,1,24,a11000887,tuesday,2070,77
1485273600,2017,1,25,a11000887,wednesday,2070,109
1485360000,2017,1,26,a11000887,thursday,2070,82
1485446400,2017,1,27,a11000887,friday,2070,46
1485532800,2017,1,28,a11000887,saturday,2070,39
1485619200,2017,1,29,a11000887,sunday,2070,35
1485705600,2017,1,30,a11000887,monday,2070,23
1485792000,2017,1,31,a11000887,tuesday,2070,47
1485878400,2017,2,1,a11000887,wednesday,2070,42
1485964800,2017,2,2,a11000887,thursday,2070,45
1486051200,2017,2,3,a11000887,friday,2070,78
1486137600,2017,2,4,a11000887,saturday,2070,68
1486224000,2017,2,5,a11000887,sunday,2070,84
1486310400,2017,2,6,a11000887,monday,2070,78
1486396800,2017,2,7,a11000887,tuesday,2070,66
1486483200,2017,2,8,a11000887,wednesday,2070,62
1486569600,2017,2,9,a11000887,thursday,2070,69
1486656000,2017,2,10,a11000887,friday,2070,73
1486742400,2017,2,11,a11000887,saturday,2070,110
1486828800,2017,2,12,a11000887,sunday,2070,64
1486915200,2017,2,13,a11000887,monday,2070,55
1487001600,2017,2,14,a11000887,tuesday,2070,91
1487088000,2017,2,15,a11000887,wednesday,2070,57
1487174400,2017,2,16,a11000887,thursday,2070,42
1487260800,2017,2,17,a11000887,friday,2070,70
1487347200,2017,2,18,a11000887,saturday,2070,101
1487433600,2017,2,19,a11000887,sunday,2070,74
1487520000,2017,2,20,a11000887,monday,2070,41
1487606400,2017,2,21,a11000887,tuesday,2070,38
1487692800,2017,2,22,a11000887,wednesday,2070,64
1487779200,2017,2,23,a11000887,thursday,2070,41
1487865600,2017,2,24,a11000887,friday,2070,88
1487952000,2017,2,25,a11000887,saturday,2070,108
1488038400,2017,2,26,a11000887,sunday,2070,99
1488124800,2017,2,27,a11000887,monday,2070,73
1488211200,2017,2,28,a11000887,tuesday,2070,57
1488297600,2017,3,1,a11000887,wednesday,2070,51
1488384000,2017,3,2,a11000887,thursday,2070,71
1488470400,2017,3,3,a11000887,friday,2070,59
1488556800,2017,3,4,a11000887,saturday,2070,102
1488643200,2017,3,5,a11000887,sunday,2070,88
1488729600,2017,3,6,a11000887,monday,2070,56
1488816000,2017,3,7,a11000887,tuesday,2070,50
1488902400,2017,3,8,a11000887,wednesday,2070,70
1488988800,2017,3,9,a11000887,thursday,2070,60
1489075200,2017,3,10,a11000887,friday,2070,62
1489161600,2017,3,11,a11000887,saturday,2070,82
1489248000,2017,3,12,a11000887,sunday,2070,82
1489334400,2017,3,13,a11000887,monday,2070,39
1489420800,2017,3,14,a11000887,tuesday,2070,71
1489507200,2017,3,15,a11000887,wednesday,2070,39
1489593600,2017,3,16,a11000887,thursday,2070,63
1489680000,2017,3,17,a11000887,friday,2070,67
1489766400,2017,3,18,a11000887,saturday,2070,95
1489852800,2017,3,19,a11000887,sunday,2070,88
1489939200,2017,3,20,a11000887,monday,2070,53
1490025600,2017,3,21,a11000887,tuesday,2070,33
1490112000,2017,3,22,a11000887,wednesday,2070,57
1490198400,2017,3,23,a11000887,thursday,2070,52
1490284800,2017,3,24,a11000887,friday,2070,60
1490371200,2017,3,25,a11000887,saturday,2070,87
1490457600,2017,3,26,a11000887,sunday,2070,83
1490544000,2017,3,27,a11000887,monday,2070,42
1490630400,2017,3,28,a11000887,tuesday,2070,50
1490716800,2017,3,29,a11000887,wednesday,2070,45
1490803200,2017,3,30,a11000887,thursday,2070,47
1490889600,2017,3,31,a11000887,friday,2070,52
1490976000,2017,4,1,a11000887,saturday,2070,78
1491062400,2017,4,2,a11000887,sunday,2070,100
1491148800,2017,4,3,a11000887,monday,2070,75
1491235200,2017,4,4,a11000887,tuesday,2070,65
1491321600,2017,4,5,a11000887,wednesday,2070,45
1491408000,2017,4,6,a11000887,thursday,2070,52
1491494400,2017,4,7,a11000887,friday,2070,55
1491580800,2017,4,8,a11000887,saturday,2070,58
1491667200,2017,4,9,a11000887,sunday,2070,65
1491753600,2017,4,10,a11000887,monday,2070,50
1491840000,2017,4,11,a11000887,tuesday,2070,46
1491926400,2017,4,12,a11000887,wednesday,2070,43
1492012800,2017,4,13,a11000887,thursday,2070,46
1492099200,2017,4,14,a11000887,friday,2070,60
1492185600,2017,4,15,a11000887,saturday,2070,74
1492272000,2017,4,16,a11000887,sunday,2070,90
1492358400,2017,4,17,a11000887,monday,2070,41
1492444800,2017,4,18,a11000887,tuesday,2070,45
1492531200,2017,4,19,a11000887,wednesday,2070,44
1492617600,2017,4,20,a11000887,thursday,2070,59
1492704000,2017,4,21,a11000887,friday,2070,65
1492790400,2017,4,22,a11000887,saturday,2070,80
1492876800,2017,4,23,a11000887,sunday,2070,56
1492963200,2017,4,24,a11000887,monday,2070,35
1493049600,2017,4,25,a11000887,tuesday,2070,39
1493136000,2017,4,26,a11000887,wednesday,2070,53
1493222400,2017,4,27,a11000887,thursday,2070,53
1493308800,2017,4,28,a11000887,friday,2070,59
1493395200,2017,4,29,a11000887,saturday,2070,64
1493481600,2017,4,30,a11000887,sunday,2070,60
1493568000,2017,5,1,a11000887,monday,2070,57
1493654400,2017,5,2,a11000887,tuesday,2070,36
1493740800,2017,5,3,a11000887,wednesday,2070,46
1493827200,2017,5,4,a11000887,thursday,2070,52
1493913600,2017,5,5,a11000887,friday,2070,50
1494000000,2017,5,6,a11000887,saturday,2070,81
1494086400,2017,5,7,a11000887,sunday,2070,61
1494172800,2017,5,8,a11000887,monday,2070,50
1494259200,2017,5,9,a11000887,tuesday,2070,38
1494345600,2017,5,10,a11000887,wednesday,2070,41
1494432000,2017,5,11,a11000887,thursday,2070,33
1494518400,2017,5,12,a11000887,friday,2070,44
1494604800,2017,5,13,a11000887,saturday,2070,56
1494691200,2017,5,14,a11000887,sunday,2070,68
1494777600,2017,5,15,a11000887,monday,2070,42
1494864000,2017,5,16,a11000887,tuesday,2070,43
1494950400,2017,5,17,a11000887,wednesday,2070,35
1495036800,2017,5,18,a11000887,thursday,2070,42
1495123200,2017,5,19,a11000887,friday,2070,45
1495209600,2017,5,20,a11000887,saturday,2070,84
1495296000,2017,5,21,a11000887,sunday,2070,67
1495382400,2017,5,22,a11000887,monday,2070,40
1495468800,2017,5,23,a11000887,tuesday,2070,42
1495555200,2017,5,24,a11000887,wednesday,2070,44
1495641600,2017,5,25,a11000887,thursday,2070,59
1495728000,2017,5,26,a11000887,friday,2070,65
1495814400,2017,5,27,a11000887,saturday,2070,78
1495900800,2017,5,28,a11000887,sunday,2070,56
1495987200,2017,5,29,a11000887,monday,2070,53
1496073600,2017,5,30,a11000887,tuesday,2070,69
1496160000,2017,5,31,a11000887,wednesday,2070,33
1496246400,2017,6,1,a11000887,thursday,2070,55
1496332800,2017,6,2,a11000887,friday,2070,47
1496419200,2017,6,3,a11000887,saturday,2070,69
1496505600,2017,6,4,a11000887,sunday,2070,64
1496592000,2017,6,5,a11000887,monday,2070,45
1496678400,2017,6,6,a11000887,tuesday,2070,50
1496764800,2017,6,7,a11000887,wednesday,2070,50
1496851200,2017,6,8,a11000887,thursday,2070,50
1496937600,2017,6,9,a11000887,friday,2070,52
1497024000,2017,6,10,a11000887,saturday,2070,62
1497110400,2017,6,11,a11000887,sunday,2070,68
1497196800,2017,6,12,a11000887,monday,2070,46
1497283200,2017,6,13,a11000887,tuesday,2070,51
1497369600,2017,6,14,a11000887,wednesday,2070,54
1497456000,2017,6,15,a11000887,thursday,2070,33
1497542400,2017,6,16,a11000887,friday,2070,56
1497628800,2017,6,17,a11000887,saturday,2070,56
1497715200,2017,6,18,a11000887,sunday,2070,54
1497801600,2017,6,19,a11000887,monday,2070,38
1497888000,2017,6,20,a11000887,tuesday,2070,44
1497974400,2017,6,21,a11000887,wednesday,2070,34
1498060800,2017,6,22,a11000887,thursday,2070,53
1498147200,2017,6,23,a11000887,friday,2070,96
1498233600,2017,6,24,a11000887,saturday,2070,91
1498320000,2017,6,25,a11000887,sunday,2070,112
1498406400,2017,6,26,a11000887,monday,2070,49
1498492800,2017,6,27,a11000887,tuesday,2070,34
1498579200,2017,6,28,a11000887,wednesday,2070,51
1498665600,2017,6,29,a11000887,thursday,2070,40
1498752000,2017,6,30,a11000887,friday,2070,50
1498838400,2017,7,1,a11000887,saturday,2070,76
1498924800,2017,7,2,a11000887,sunday,2070,67
1499011200,2017,7,3,a11000887,monday,2070,44
1499097600,2017,7,4,a11000887,tuesday,2070,40
1499184000,2017,7,5,a11000887,wednesday,2070,46
1499270400,2017,7,6,a11000887,thursday,2070,43
1499356800,2017,7,7,a11000887,friday,2070,53
1499443200,2017,7,8,a11000887,saturday,2070,63
1499529600,2017,7,9,a11000887,sunday,2070,51
1499616000,2017,7,10,a11000887,monday,2070,44
1499702400,2017,7,11,a11000887,tuesday,2070,37
1499788800,2017,7,12,a11000887,wednesday,2070,32
1499875200,2017,7,13,a11000887,thursday,2070,46
1499961600,2017,7,14,a11000887,friday,2070,50
1500048000,2017,7,15,a11000887,saturday,2070,57
1500134400,2017,7,16,a11000887,sunday,2070,65
1500220800,2017,7,17,a11000887,monday,2070,60
1500307200,2017,7,18,a11000887,tuesday,2070,42
1500393600,2017,7,19,a11000887,wednesday,2070,34
1500480000,2017,7,20,a11000887,thursday,2070,40
1500566400,2017,7,21,a11000887,friday,2070,43
1500652800,2017,7,22,a11000887,saturday,2070,60
1500739200,2017,7,23,a11000887,sunday,2070,50
1500825600,2017,7,24,a11000887,monday,2070,33
1500912000,2017,7,25,a11000887,tuesday,2070,53
1500998400,2017,7,26,a11000887,wednesday,2070,42
1501084800,2017,7,27,a11000887,thursday,2070,44
1501171200,2017,7,28,a11000887,friday,2070,68
1501257600,2017,7,29,a11000887,saturday,2070,67
1501344000,2017,7,30,a11000887,sunday,2070,61
1501430400,2017,7,31,a11000887,monday,2070,51
1501516800,2017,8,1,a11000887,tuesday,2070,43
1501603200,2017,8,2,a11000887,wednesday,2070,52
1501689600,2017,8,3,a11000887,thursday,2070,44
1501776000,2017,8,4,a11000887,friday,2070,38
1501862400,2017,8,5,a11000887,saturday,2070,42
1501948800,2017,8,6,a11000887,sunday,2070,36
1502035200,2017,8,7,a11000887,monday,2070,58
1502121600,2017,8,8,a11000887,tuesday,2070,56
1502208000,2017,8,9,a11000887,wednesday,2070,47
1502294400,2017,8,10,a11000887,thursday,2070,42
1502380800,2017,8,11,a11000887,friday,2070,48
1502467200,2017,8,12,a11000887,saturday,2070,72
1502553600,2017,8,13,a11000887,sunday,2070,60
1502640000,2017,8,14,a11000887,monday,2070,67
1502726400,2017,8,15,a11000887,tuesday,2070,46
1502812800,2017,8,16,a11000887,wednesday,2070,41
1502899200,2017,8,17,a11000887,thursday,2070,33
1502985600,2017,8,18,a11000887,friday,2070,46
1503072000,2017,8,19,a11000887,saturday,2070,52
1503158400,2017,8,20,a11000887,sunday,2070,69
1503244800,2017,8,21,a11000887,monday,2070,40
1503331200,2017,8,22,a11000887,tuesday,2070,35
1503417600,2017,8,23,a11000887,wednesday,2070,41
1503504000,2017,8,24,a11000887,thursday,2070,49
1503590400,2017,8,25,a11000887,friday,2070,47
1503676800,2017,8,26,a11000887,saturday,2070,63
1503763200,2017,8,27,a11000887,sunday,2070,69
1503849600,2017,8,28,a11000887,monday,2070,154
1503936000,2017,8,29,a11000887,tuesday,2070,46
1504022400,2017,8,30,a11000887,wednesday,2070,41
1504108800,2017,8,31,a11000887,thursday,2070,61
1504195200,2017,9,1,a11000887,friday,2070,52
1504281600,2017,9,2,a11000887,saturday,2070,81
1504368000,2017,9,3,a11000887,sunday,2070,91
1504454400,2017,9,4,a11000887,monday,2070,50
1504540800,2017,9,5,a11000887,tuesday,2070,53
1504627200,2017,9,6,a11000887,wednesday,2070,58
1504713600,2017,9,7,a11000887,thursday,2070,65
1504800000,2017,9,8,a11000887,friday,2070,103
1504886400,2017,9,9,a11000887,saturday,2070,104
1504972800,2017,9,10,a11000887,sunday,2070,120
1505059200,2017,9,11,a11000887,monday,2070,46
1505145600,2017,9,12,a11000887,tuesday,2070,45
1505232000,2017,9,13,a11000887,wednesday,2070,51
1505318400,2017,9,14,a11000887,thursday,2070,58
1505404800,2017,9,15,a11000887,friday,2070,83
1505491200,2017,9,16,a11000887,saturday,2070,129
1505577600,2017,9,17,a11000887,sunday,2070,107
1505664000,2017,9,18,a11000887,monday,2070,45
1505750400,2017,9,19,a11000887,tuesday,2070,63
1505836800,2017,9,20,a11000887,wednesday,2070,68
1505923200,2017,9,21,a11000887,thursday,2070,74
1506009600,2017,9,22,a11000887,friday,2070,86
1506096000,2017,9,23,a11000887,saturday,2070,104
1506182400,2017,9,24,a11000887,sunday,2070,100
1506268800,2017,9,25,a11000887,monday,2070,55
1506355200,2017,9,26,a11000887,tuesday,2070,74
1506441600,2017,9,27,a11000887,wednesday,2070,70
1506528000,2017,9,28,a11000887,thursday,2070,73
1506614400,2017,9,29,a11000887,friday,2070,83
1506700800,2017,9,30,a11000887,saturday,2070,91
1506787200,2017,10,1,a11000887,sunday,2070,93
1506873600,2017,10,2,a11000887,monday,2070,92
1506960000,2017,10,3,a11000887,tuesday,2070,80
1507046400,2017,10,4,a11000887,wednesday,2070,95
1507132800,2017,10,5,a11000887,thursday,2070,103
1507219200,2017,10,6,a11000887,friday,2070,86
1507305600,2017,10,7,a11000887,saturday,2070,53
1507392000,2017,10,8,a11000887,sunday,2070,65
1507478400,2017,10,9,a11000887,monday,2070,72
1507564800,2017,10,10,a11000887,tuesday,2070,66
1507651200,2017,10,11,a11000887,wednesday,2070,76
1507737600,2017,10,12,a11000887,thursday,2070,70
1507824000,2017,10,13,a11000887,friday,2070,106
1507910400,2017,10,14,a11000887,saturday,2070,136
1507996800,2017,10,15,a11000887,sunday,2070,104
1508083200,2017,10,16,a11000887,monday,2070,69
1508169600,2017,10,17,a11000887,tuesday,2070,56
1508256000,2017,10,18,a11000887,wednesday,2070,77
1508342400,2017,10,19,a11000887,thursday,2070,75
1508428800,2017,10,20,a11000887,friday,2070,84
1508515200,2017,10,21,a11000887,saturday,2070,110
1508601600,2017,10,22,a11000887,sunday,2070,108
1508688000,2017,10,23,a11000887,monday,2070,75
1508774400,2017,10,24,a11000887,tuesday,2070,69
1508860800,2017,10,25,a11000887,wednesday,2070,87
1508947200,2017,10,26,a11000887,thursday,2070,58
1509033600,2017,10,27,a11000887,friday,2070,60
1509120000,2017,10,28,a11000887,saturday,2070,107
1509206400,2017,10,29,a11000887,sunday,2070,90
1509292800,2017,10,30,a11000887,monday,2070,58
1509379200,2017,10,31,a11000887,tuesday,2070,72
1509465600,2017,11,1,a11000887,wednesday,2070,60
1509552000,2017,11,2,a11000887,thursday,2070,59
1509638400,2017,11,3,a11000887,friday,2070,74
1509724800,2017,11,4,a11000887,saturday,2070,119
1509811200,2017,11,5,a11000887,sunday,2070,116
1509897600,2017,11,6,a11000887,monday,2070,68
1509984000,2017,11,7,a11000887,tuesday,2070,64
1510070400,2017,11,8,a11000887,wednesday,2070,75
1510156800,2017,11,9,a11000887,thursday,2070,56
1510243200,2017,11,10,a11000887,friday,2070,88
1510329600,2017,11,11,a11000887,saturday,2070,189
1510416000,2017,11,12,a11000887,sunday,2070,131
1510502400,2017,11,13,a11000887,monday,2070,55
1510588800,2017,11,14,a11000887,tuesday,2070,55
1510675200,2017,11,15,a11000887,wednesday,2070,64
1510761600,2017,11,16,a11000887,thursday,2070,57
1510848000,2017,11,17,a11000887,friday,2070,71
1510934400,2017,11,18,a11000887,saturday,2070,112
1511020800,2017,11,19,a11000887,sunday,2070,102
1511107200,2017,11,20,a11000887,monday,2070,65
1511193600,2017,11,21,a11000887,tuesday,2070,44
1511280000,2017,11,22,a11000887,wednesday,2070,80
1511366400,2017,11,23,a11000887,thursday,2070,71
1511452800,2017,11,24,a11000887,friday,2070,98
1511539200,2017,11,25,a11000887,saturday,2070,126
1511625600,2017,11,26,a11000887,sunday,2070,110
1511712000,2017,11,27,a11000887,monday,2070,44
1511798400,2017,11,28,a11000887,tuesday,2070,65
1511884800,2017,11,29,a11000887,wednesday,2070,71
1511971200,2017,11,30,a11000887,thursday,2070,85
1512057600,2017,12,1,a11000887,friday,2070,90
1512144000,2017,12,2,a11000887,saturday,2070,140
1512230400,2017,12,3,a11000887,sunday,2070,270
1512316800,2017,12,4,a11000887,monday,2070,102
1512403200,2017,12,5,a11000887,tuesday,2070,112
1512489600,2017,12,6,a11000887,wednesday,2070,115
1512576000,2017,12,7,a11000887,thursday,2070,79
1512662400,2017,12,8,a11000887,friday,2070,132
1512748800,2017,12,9,a11000887,saturday,2070,181
1512835200,2017,12,10,a11000887,sunday,2070,218
1512921600,2017,12,11,a11000887,monday,2070,146
1513008000,2017,12,12,a11000887,tuesday,2070,147
1513094400,2017,12,13,a11000887,wednesday,2070,84
1513180800,2017,12,14,a11000887,thursday,2070,137
1513267200,2017,12,15,a11000887,friday,2070,145
1513353600,2017,12,16,a11000887,saturday,2070,175
1513440000,2017,12,17,a11000887,sunday,2070,152
1513526400,2017,12,18,a11000887,monday,2070,94
1513612800,2017,12,19,a11000887,tuesday,2070,140
1513699200,2017,12,20,a11000887,wednesday,2070,85
1513785600,2017,12,21,a11000887,thursday,2070,82
1513872000,2017,12,22,a11000887,friday,2070,88
1513958400,2017,12,23,a11000887,saturday,2070,125
1514044800,2017,12,24,a11000887,sunday,2070,134
1514131200,2017,12,25,a11000887,monday,2070,90
1514217600,2017,12,26,a11000887,tuesday,2070,85
1514304000,2017,12,27,a11000887,wednesday,2070,79
1514390400,2017,12,28,a11000887,thursday,2070,101
1514476800,2017,12,29,a11000887,friday,2070,97
1514563200,2017,12,30,a11000887,saturday,2070,110
1514649600,2017,12,31,a11000887,sunday,2070,117
1483200000,2017,1,1,a11000942,sunday,2070,1371
1483286400,2017,1,2,a11000942,monday,2070,962
1483372800,2017,1,3,a11000942,tuesday,2070,683
1483459200,2017,1,4,a11000942,wednesday,2070,569
1483545600,2017,1,5,a11000942,thursday,2070,634
1483632000,2017,1,6,a11000942,friday,2070,1036
1483718400,2017,1,7,a11000942,saturday,2070,1156
1483804800,2017,1,8,a11000942,sunday,2070,1095
1483891200,2017,1,9,a11000942,monday,2070,740
1483977600,2017,1,10,a11000942,tuesday,2070,786
1484064000,2017,1,11,a11000942,wednesday,2070,701
1484150400,2017,1,12,a11000942,thursday,2070,968
1484236800,2017,1,13,a11000942,friday,2070,1333
1484323200,2017,1,14,a11000942,saturday,2070,1342
1484409600,2017,1,15,a11000942,sunday,2070,1158
1484496000,2017,1,16,a11000942,monday,2070,998
1484582400,2017,1,17,a11000942,tuesday,2070,1167
1484668800,2017,1,18,a11000942,wednesday,2070,1212
1484755200,2017,1,19,a11000942,thursday,2070,1372
1484841600,2017,1,20,a11000942,friday,2070,1592
1484928000,2017,1,21,a11000942,saturday,2070,1815
1485014400,2017,1,22,a11000942,sunday,2070,1761
1485100800,2017,1,23,a11000942,monday,2070,1999
1485187200,2017,1,24,a11000942,tuesday,2070,2272
1485273600,2017,1,25,a11000942,wednesday,2070,2662
1485360000,2017,1,26,a11000942,thursday,2070,2712
1485446400,2017,1,27,a11000942,friday,2070,1154
1485532800,2017,1,28,a11000942,saturday,2070,728
1485619200,2017,1,29,a11000942,sunday,2070,618
1485705600,2017,1,30,a11000942,monday,2070,726
1485792000,2017,1,31,a11000942,tuesday,2070,747
1485878400,2017,2,1,a11000942,wednesday,2070,770
1485964800,2017,2,2,a11000942,thursday,2070,755
1486051200,2017,2,3,a11000942,friday,2070,1387
1486137600,2017,2,4,a11000942,saturday,2070,1202
1486224000,2017,2,5,a11000942,sunday,2070,1101
1486310400,2017,2,6,a11000942,monday,2070,1199
1486396800,2017,2,7,a11000942,tuesday,2070,953.231
1486483200,2017,2,8,a11000942,wednesday,2070,1134
1486569600,2017,2,9,a11000942,thursday,2070,1100
1486656000,2017,2,10,a11000942,friday,2070,1165
1486742400,2017,2,11,a11000942,saturday,2070,1347
1486828800,2017,2,12,a11000942,sunday,2070,1161
1486915200,2017,2,13,a11000942,monday,2070,919
1487001600,2017,2,14,a11000942,tuesday,2070,1279
1487088000,2017,2,15,a11000942,wednesday,2070,853
1487174400,2017,2,16,a11000942,thursday,2070,772
1487260800,2017,2,17,a11000942,friday,2070,908
1487347200,2017,2,18,a11000942,saturday,2070,1157
1487433600,2017,2,19,a11000942,sunday,2070,980
1487520000,2017,2,20,a11000942,monday,2070,685
1487606400,2017,2,21,a11000942,tuesday,2070,648
1487692800,2017,2,22,a11000942,wednesday,2070,824
1487779200,2017,2,23,a11000942,thursday,2070,846
1487865600,2017,2,24,a11000942,friday,2070,1145
1487952000,2017,2,25,a11000942,saturday,2070,1325
1488038400,2017,2,26,a11000942,sunday,2070,1305
1488124800,2017,2,27,a11000942,monday,2070,817
1488211200,2017,2,28,a11000942,tuesday,2070,904
1488297600,2017,3,1,a11000942,wednesday,2070,832
1488384000,2017,3,2,a11000942,thursday,2070,835
1488470400,2017,3,3,a11000942,friday,2070,1157
1488556800,2017,3,4,a11000942,saturday,2070,1265
1488643200,2017,3,5,a11000942,sunday,2070,1339.106
1488729600,2017,3,6,a11000942,monday,2070,1076
1488816000,2017,3,7,a11000942,tuesday,2070,1051
1488902400,2017,3,8,a11000942,wednesday,2070,1150
1488988800,2017,3,9,a11000942,thursday,2070,834
1489075200,2017,3,10,a11000942,friday,2070,1233
1489161600,2017,3,11,a11000942,saturday,2070,1566
1489248000,2017,3,12,a11000942,sunday,2070,1321
1489334400,2017,3,13,a11000942,monday,2070,955
1489420800,2017,3,14,a11000942,tuesday,2070,1091
1489507200,2017,3,15,a11000942,wednesday,2070,999
1489593600,2017,3,16,a11000942,thursday,2070,1121
1489680000,2017,3,17,a11000942,friday,2070,1301
1489766400,2017,3,18,a11000942,saturday,2070,1582
1489852800,2017,3,19,a11000942,sunday,2070,1395
1489939200,2017,3,20,a11000942,monday,2070,956
1490025600,2017,3,21,a11000942,tuesday,2070,973
1490112000,2017,3,22,a11000942,wednesday,2070,1029
1490198400,2017,3,23,a11000942,thursday,2070,1126
1490284800,2017,3,24,a11000942,friday,2070,1410
